#F f1f2_EPDL97.dat
#C  This file has been created using f1f2_EPDL97.pro 
#D  Fri Sep 11 10:19:50 1998
#C  This file belongs to the DABAX library. More information on
#C  DABAX can be found at:
#C  http://www.esrf.fr/computing/scientific/dabax
#UIDL xf1f2
#UT Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD Elastic Photon-Atom Scattering, anomalous scattering factors.
#UD 
#UD The anomalous scattering factors stored in this file come from the 
#UD Evaluated Photon Data Library (EPDL) from the Lawrence Livermore 
#UD National Laboratory: 
#UD    "EPDL97 The Evaluated Data Library, 97 Version"
#UD     Dermott E Cullen, John H Hubbel, Lynn Kissel
#UD        UCRL-50400, Vol 6, Rev 5 (Sep 19 1997)
#UD 
#UD Availability:
#UD In USA: contact the Radiation Safety Information Computational 
#UD         Center (RSICC):
#UD         http://epicws.cped.ornl.gov/rsic.html
#UD In Europe Korea and Japan: contact the Nuclear Energy Agence:
#UD         http://www.nea.fr
#UD The data in this file are valid in the energy range 1.0 eV to 1.0 MeV 
#UD for the elements Z = 1 - 100.
#UD Column description: 1:PhotonEnergy[eV]  2:f1  3:f2
#UD 
#S  1 H 
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
     115.0589      131.5373      189.5085 
     115.3248      158.5268      167.2882 
     115.3804      164.1699      160.9131 
     115.5883      176.3178      137.0730 
     115.8580      183.4867      106.1469 
     116.0826      182.9356      80.39199 
     116.1234      181.5552      75.71307 
     116.3721      173.1418      52.42390 
     116.6471      159.1872      33.47635 
     116.9216      145.2578      20.94404 
     116.9816      142.2129      19.25186 
     117.4364      121.5934      6.426198 
     117.4636      120.0519      5.659207 
     117.5669      114.1969      5.708359 
     117.7300      107.9004      5.785962 
     118.0392      98.85781      5.933080 
     118.3735      91.40248      6.092142 
     118.7877      84.18095      6.338032 
     119.0368      80.60203      6.485911 
     119.4841      75.22548      6.751454 
     119.6760      73.37069      6.865374 
     120.0560      69.69776      6.955189 
     120.3454      67.29488      7.023590 
     120.7686      64.14122      7.123614 
     121.1961      61.31775      7.224655 
     121.5721      59.09420      7.313524 
     121.5932      58.98130      7.318511 
     121.9480      57.10235      7.402369 
     122.3962      54.97904      7.555207 
     123.0212      52.41154      7.768328 
     123.6081      50.34329      7.968463 
     124.5219      47.63731      8.280068 
     125.8925      44.49085      8.747442 
     126.5237      43.47195      8.962677 
     127.8523      41.32723      9.178502 
     129.7023      39.40789      9.479026 
     130.5000      38.58029      9.465705 
     133.1647      36.85627      9.421206 
     134.3948      36.06042      9.240390 
     142.4215      32.88672      8.060506 
     149.2806      31.22212      7.052253 
     158.5728      28.96705      6.068910 
     167.5000      27.72646      5.476242 
     178.5000      26.19780      5.089531 
     187.5000      24.94709      5.000406 
     193.3160      24.34037      4.942811 
     210.4051      22.55764      5.066923 
     212.5663      22.33219      5.370548 
     215.2715      22.04998      6.252578 
     216.8503      21.88528      6.373973 
     220.8930      21.46355      6.222528 
     233.9813      21.78771      6.544161 
     242.7058      22.00378      6.980112 
     282.5856      22.99148      7.707126 
     292.0576      23.12210      7.879802 
     299.1141      23.21940      8.483358 
     306.1622      23.31659      8.551890 
     360.3715      24.51432      9.078989 
     441.5704      26.30836      9.251883 
     560.7251      27.29852      8.830410 
     687.8599      26.64598      8.070865 
     789.8443      24.15899      7.461576 
     854.9436      20.42961      7.072650 
     888.7386      16.58770      6.870748 
     905.2202      13.03085      6.772281 
     909.6763      12.06919      12.83649 
     911.9690      11.06005      18.09838 
     914.2705      10.04701      26.17967 
     916.6927      8.980831      37.93674 
     920.9603      7.102459      63.37408 
     922.9080      6.001133      74.98404 
     925.6773      4.435272      86.24672 
     927.9019      3.177414      91.56691 
     930.3457      1.795601      90.64461 
     933.1154     0.2294807      84.92886 
     937.7227     0.2581940      75.42121 
     940.3201     0.2743835      74.33301 
     941.5295     0.2819214      75.26978 
     947.5256      2.121254      79.91407 
     950.3353      2.983139      77.58877 
     953.9434      4.089947      69.89372 
     960.0545      5.964561      50.85800 
     960.9460      6.400700      48.08101 
     962.0919      6.961277      45.08134 
     964.3866      8.083885      40.76893 
     966.6559      9.194050      38.00357 
     971.1430      11.38921      34.57237 
     976.5456      14.03223      34.55979 
     995.2443      19.47955      34.51625 
     1006.199      21.60345      34.49074 
     1021.323      24.53566      33.92540 
     1049.452      28.11276      32.87391 
     1098.619      32.04290      31.03601 
     1152.338      34.57247      29.02795 
     1168.345      34.87200      28.42960 
     1195.713      35.38413      27.84440 
     1202.044      35.18948      27.70903 
     1211.072      34.91191      28.51556 
     1227.790      34.39790      31.08250 
     1260.285      37.40574      29.88884 
     1282.215      38.44447      29.08327 
     1293.356      38.97217      29.05841 
     1308.446      39.26774      29.02474 
     1329.864      39.68725      29.74105 
     1371.720      42.04897      28.71058 
     1432.954      43.92796      27.20303 
     1460.646      44.32752      26.52127 
     1485.903      44.69195      26.50510 
     1508.854      45.58972      26.49041 
     1523.477      46.16173      26.22579 
     1599.325      47.98202      24.85325 
     1707.126      49.72360      22.90249 
     1794.346      50.70422      21.32416 
     1843.703      51.25915      20.67245 
     1986.667      52.36675      18.78476 
     2084.791      52.89177      17.48913 
     2147.953      53.22973      16.87163 
     2327.736      53.83788      15.11400 
     2416.219      54.00343      14.24895 
     2608.352      54.36292      12.90235 
     2812.305      54.50629      11.47290 
     2925.836      54.58609      10.88802 
     3171.131      54.56236      9.624331 
     3302.694      54.54963      9.116293 
     3612.145      54.34796      7.921328 
     3776.135      54.24109      7.459220 
     4133.225      53.83757      6.452975 
     4309.786      53.63806      6.088441 
     4677.351      53.00977      5.329554 
     4840.853      52.73029      5.082479 
     5234.874      51.69751      4.487058 
     5338.394      51.27303      4.330624 
     5502.775      50.59900      4.144280 
     5678.050      49.44425      3.945585 
     5788.667      48.21256      3.820189 
     5807.887      47.82423      3.798401 
     5848.955      46.99447      3.989150 
     5872.360      46.29602      4.358671 
     5895.454      45.60685      5.042080 
     5917.178      44.95856      5.997848 
     5929.129      44.60191      6.611901 
     5966.719      44.39265      8.543256 
     5991.023      44.94717      9.414079 
     6013.025      45.44917      9.827364 
     6019.574      45.62898      9.950381 
     6075.462      47.16344      10.10098 
     6144.707      48.17155      9.967881 
     6242.431      48.74732      9.780043 
     6325.168      48.66331      9.621011 
     6374.239      48.29963      9.979792 
     6427.160      47.90741      11.01297 
     6477.238      48.27676      11.99065 
     6537.465      49.22116      12.29676 
     6586.981      49.99760      12.21505 
     6668.536      50.58629      12.08046 
     6721.004      50.67412      11.99388 
     6793.299      50.79514      12.49880 
     6862.388      51.49038      12.98132 
     6949.160      52.50403      12.83257 
     7067.847      53.40176      12.62911 
     7252.051      54.35788      12.20483 
     7471.675      55.19217      11.69896 
     7710.605      55.88957      11.14863 
     7991.041      56.50335      10.50269 
     8184.431      56.83860      10.05725 
     8255.707      56.96216      9.938652 
     8605.100      57.43350      9.357289 
     8960.788      57.79884      8.765450 
     9329.291      58.09078      8.152288 
     9712.444      58.31627      7.684666 
     10027.97      58.46214      7.299581 
     10365.19      58.58744      6.888019 
     10498.85      58.62570      6.724893 
     10778.70      58.70581      6.474069 
     11069.07      58.77190      6.213816 
     11357.54      58.82358      5.955265 
     11850.87      58.89500      5.513102 
     11868.54      58.89661      5.497265 
     12203.20      58.92703      5.279692 
     12418.31      58.94120      5.139843 
     12712.34      58.95624      4.948685 
     12878.15      58.96272      4.840887 
     13027.12      58.96682      4.744036 
     13307.89      58.97172      4.561499 
     13559.24      58.97289      4.398089 
     13603.16      58.97309      4.377831 
     13734.49      58.97294      4.317255 
     14239.25      58.96725      4.084435 
     14943.86      58.94569      3.759434 
     15372.26      58.92831      3.561835 
     15488.17      58.92263      3.508371 
     16060.96      58.89454      3.320208 
     16645.26      58.86180      3.128263 
     17585.51      58.80087      2.819388 
     18948.65      58.71254      2.490457 
     19533.08      58.67165      2.349432 
     21783.37      58.51423      1.941088 
     24479.54      58.32561      1.579951 
     27529.91      58.11222      1.282035 
     29500.48      57.97437      1.140670 
     30683.03      57.87937      1.055836 
     32836.78      57.70636     0.9436952 
     34787.53      57.50483     0.8421242 
     35666.54      57.41401     0.8097385 
     37760.42      57.10477     0.7325930 
     39164.82      56.79068     0.6808504 
     39459.15      56.69043     0.6700062 
     40047.75      56.48994     0.6546029 
     40687.45      56.15162     0.6378624 
     40992.37      55.87363     0.6298828 
     41150.00      55.72993     0.6451398 
     41209.75      55.63427     0.6509230 
     41343.42      55.42028     0.6975784 
     41444.64      55.25824     0.7664720 
     41538.28      55.10833     0.8670430 
     41649.26      54.93124      1.042723 
     41779.19      54.72390      1.331263 
     41831.71      54.64009      1.481753 
     41958.04      54.58158      1.843748 
     42015.90      54.55479      2.011990 
     42232.06      54.74121      2.640554 
     42422.92      55.09322      3.021525 
     42666.06      55.54165      3.249610 
     42763.56      55.72147      3.258332 
     43132.46      56.19379      3.291332 
     43586.29      56.55951      3.245502 
     44190.77      56.89395      3.184460 
     45055.72      57.22552      3.097114 
     46217.26      57.54419      2.979817 
     47328.27      57.76901      2.867623 
     49046.86      58.02389      2.694073 
     50150.29      58.14030      2.582644 
     50900.04      58.21940      2.529060 
     52501.85      58.34956      2.414581 
     54198.75      58.45866      2.293305 
     56413.90      58.57183      2.134991 
     57110.87      58.59904      2.085179 
     58390.83      58.64902      2.018477 
     59778.22      58.69291      1.946177 
     61532.20      58.74030      1.854773 
     63251.14      58.77892      1.765194 
     64941.85      58.80961      1.677087 
     66475.18      58.83189      1.618869 
     68453.82      58.85645      1.543743 
     70091.06      58.87227      1.481579 
     73099.05      58.89393      1.367370 
     76929.65      58.91296      1.262510 
     79178.99      58.92046      1.200937 
     81251.07      58.92498      1.144215 
     83236.24      58.92670      1.089873 
     85576.29      58.92872      1.043137 
     90236.61      58.92703     0.9500596 
     92739.69      58.92486     0.9000675 
     102167.5      58.91005     0.7616009 
     104611.2      58.90459     0.7257102 
     118541.4      58.87346     0.5794125 
     132707.7      58.84179     0.4722549 
     148010.7      58.80759     0.3874237 
     165958.7      58.77601     0.3147573 
     178380.6      58.75416     0.2782005 
     185618.7      58.74504     0.2568993 
     205367.7      58.72017     0.2139002 
     220108.6      58.70161     0.1902218 
     228592.4      58.69471     0.1765943 
     255932.3      58.67249     0.1444748 
     275672.9      58.65644     0.1278069 
     286364.5      58.65137     0.1187795 
     318581.1      58.63609    0.09900284 
     357890.4      58.61745    0.08148233 
     397338.1      58.60831    0.06876058 
     442446.2      58.59787    0.05803838 
     496878.3      58.58527    0.04870045 
     557934.2      58.58022    0.04118129 
     642016.2      58.57325    0.03400951 
     718207.6      58.56694    0.02944950 
     782978.8      58.56157    0.02670491 
     825840.9      58.56107    0.02488869 
     944123.4      58.55970    0.02143552 
     1120601.      58.55764    0.01786094 
     1347258.      58.55501    0.01458800 
     1619761.      58.55184    0.01191481 
     1947381.      58.54803   0.009731474 
     2235892.      58.54782   0.008360788 
     2688134.      58.54749   0.006828709 
     3231848.      58.54708   0.005577378 
     3885536.      58.54660   0.004555347 
     4671441.      58.54601   0.003720600 
